latitude,longitude,altitude-terrain-above-sea-level,altitude-drone,thermal-Reading-Celsius,audio-Reading-Decibels,particulate-smoke,particulate-watervapor,co2,o2,cell-signal-strength,bluetooth-signal-strength,target_present
27.050095075101865,21.52250422635754,2703.3417932336224,239.1163861938853,26.838704348008214,56.96601867764028,89.19507196144603,76.15447291533727,410.3418544174066,21.158329152775725,-62.78,-75.11,1
-62.70540730831654,-147.42428760296306,2850.3914061287173,465.35424071949745,16.529828724918143,29.380234875061998,27.340063845127883,73.93065445304107,413.34886020685843,20.2181153180746,-98.17,-99.2,0
-86.145702999966,-9.612640324697054,1591.9731693124618,153.9504787681708,10.967045293130685,28.37077271338157,30.11580258471923,62.008874386137634,408.90333824392246,21.16375461181815,-109.02,-104.43,0
86.45905078837188,12.591995614214824,481.7933077403085,355.65826992525,13.333498786126178,60.794937552448985,88.11791449300341,56.175096911907204,428.5483944344311,19.73427815849611,-38.65,-49.68,1
-82.56818549071608,-116.83755529434006,105.47972618478308,426.7843747055002,20.816739172962446,44.11024092165411,55.73607159574442,38.16667349371221,442.0501899472705,21.059265243686212,-105.41,-106.45,1
71.82956840037957,107.42993884601441,809.256398585113,237.19628625976537,8.724581967868424,21.36339333403995,67.52024313626666,14.536562128021302,420.1763695127795,20.61505487455529,-96.33,-109.37,0
-44.237721050824966,45.61304480220278,2914.196915442239,225.32823458788516,40.64242943214735,71.00667822063971,76.90581072208091,34.00573051380259,421.19258130808475,20.9659385769269,-55.72,-54.3,1
48.18818471473804,-119.3614890628881,551.9368309089948,454.7485937316173,16.752445320672198,43.625312355401164,4.046742241590318,49.01265470084149,416.30654135932025,20.70865336791453,-113.01,-109.13,1
-38.52317048537255,-7.902670311207942,2127.117206977408,129.04818646571087,39.45375914294813,60.47732002229338,13.680602890955928,14.567619099287278,429.3141621065114,20.885542498206586,-60.4,-75.25,1
68.20474067048295,117.92951210736743,1490.0395576808428,259.20498836031345,25.09646135997231,58.11144475494671,42.41316841203042,97.3405501846842,434.4484697681971,21.82337796661425,-56.72,-67.91,1
-35.4574850259435,-22.917325727930972,795.4155389500157,38.18294851851419,71.43683834318098,115.56516721085438,39.2760077955737,84.93903140648895,438.1893734034402,21.911703910279105,-33.59,-66.58,1
-70.4458598073341,-52.02692303282004,2059.7822508786185,340.70645235304653,18.207261968501385,54.06667809276568,18.117101532462787,88.25336922261553,424.89723445881515,21.167526840508753,-104.99,-108.77,1
-58.364030675118826,46.28392124373639,2869.655660477191,17.343425355192164,8.7532833684154,28.973439316811504,0.8075956608176837,61.44812869783722,402.87548845210415,20.89061205542442,-116.26,-107.9,0
-33.69139075792303,-146.98931989878767,2332.788770704442,476.0814343203078,20.337077859319038,24.183489145453994,78.2636385843036,37.69056881943297,398.31130274462504,21.114136508621716,-95.2,-102.84,0
67.42469288326893,89.5868932561653,1790.9785269930421,72.89579650888335,37.48294546849193,77.9137691344308,24.151724885961922,68.07780418865171,429.3419093813866,19.97754723510893,-58.36,-53.84,1
53.95465706731608,73.3769856381206,1970.957340621899,482.671702239106,8.287068060107982,24.023977373852183,79.61417546679269,94.38218629053999,419.35837705190954,20.97838833589915,-104.88,-99.31,0
-49.468984414669535,-81.34676637781902,2172.1907696544235,246.17955208520874,15.883567721751838,26.351108362144345,62.91433710245401,26.990392723072844,435.5563760803259,20.817352419385514,-96.72,-109.91,0
-28.54952979940323,-135.85729731842838,2563.4559507472995,497.90524756440215,9.14628114644212,39.28252973943062,21.792804233848507,31.99553710178624,367.38484460879863,21.89116777669684,-100.0,-107.06,0
33.043606583123136,-126.88851008335612,2314.0208153750305,38.58864516915639,15.021753063692298,28.67594315083984,53.90590595325363,75.52117597155046,423.22942825221236,20.99621457235226,-98.54,-102.62,0
-52.25135532475086,96.83528644791159,1074.5166422004113,485.92568801307743,25.989294574711803,37.48763170350604,41.681993236922324,9.484964064981138,390.8040585651786,20.75475268900557,-101.69,-109.42,0
-22.4691346335663,93.7541185812363,126.47606922180499,81.62734813580694,35.213058897869026,71.32464852635042,19.131425588072037,28.37416666507224,436.4639705647178,20.50592087671165,-50.62,-44.19,1
29.07821879752312,-12.370626248417153,1465.687863745383,194.7748199113726,15.589529213588625,58.98968281781404,81.98230285141534,89.4603858271243,426.24678315654046,20.56503735894519,-103.08,-98.08,1
5.737205008629928,-61.13802520136912,1467.2239920042546,417.0961114814296,10.967988900395742,22.555637624034077,49.21991180378535,17.340743657204705,412.6124456655908,21.53475588283891,-114.57,-102.98,0
-83.93737855616858,88.3191602755935,910.392121217893,69.39514717156365,19.909497319592855,119.88782672052923,14.846004652158552,10.26388233242269,399.6521491083171,20.861966520355775,-105.53,-103.83,1
61.960348706972326,81.598888420408,1831.1434817896436,460.97373443996435,38.639486815526766,39.60959066257405,74.65576446313264,82.52813696399026,423.34003211028227,21.33447718620906,-31.04,-50.73,1
77.20171621306116,106.50613186663321,1655.4314668681584,403.9756517510408,21.924309102203136,33.830043865680366,92.09165973000609,80.04917161209562,414.1881329456418,20.769830770245896,-111.91,-102.72,0
-7.284771470321942,-149.70386938087557,1739.6704221322261,73.89614375485354,30.36341710127038,25.2722711834693,30.338698091551453,79.80236120811504,392.4884264143831,20.880272486366113,-94.32,-100.94,0
-56.05089343853213,170.1655116484299,2454.8829375522805,121.62952819140435,32.97476404743868,77.01073177523169,3.294992650801365,20.448873558100424,412.5036599153927,20.79804875601614,-104.24,-98.11,1
-81.56425772264862,93.1469882246048,526.4602977024255,362.7366054304959,17.226500558272132,49.83778006226562,31.749690961265554,57.788108032613785,415.704913356974,21.445662006756365,-61.31,-67.55,1
-70.43834498877501,-148.36197754870122,345.61329967106434,162.65768360224948,37.755416605920836,64.66697890503562,44.86790572435883,33.71063135438311,436.7727054927038,20.47444628800884,-49.86,-68.58,1
53.361823438989546,46.09542986578802,2883.5613716667976,164.628436740571,11.358568032690673,26.3433594476422,13.947627118052974,59.11125875328431,443.20458329171623,21.057523144255125,-104.8,-102.53,0
89.65560404339249,-82.87243871649963,452.61035801896196,199.11481663577572,19.723242117744213,39.0340387625208,56.533892451088676,10.681344464124642,419.80528622355405,20.40118927208854,-94.91,-97.73,0
-39.36477252056291,-108.22511867371887,2384.5905935481824,349.592356833621,5.925734134940761,48.33016270789321,0.11207689196082171,65.48058348293866,430.32822182243046,20.412089572875175,-63.78,-73.91,1
-58.172937118019846,44.29992972218295,2325.2855740918285,385.7777946789459,23.297174726407214,57.1770577287678,4.887417707329911,14.608704927246741,427.9742049429086,20.730944005835234,-71.85,-79.32,1
-10.410448416324911,-164.01029445655684,2918.5045452140457,136.83942345910117,31.969093118780982,76.02567295772184,40.218335667644865,11.078789968649028,445.09337733930914,21.492628406324478,-31.03,-71.78,1
44.051830641728685,-111.37541460819504,1526.7222943395898,327.88877410149775,20.458130593259146,52.96634543804162,93.2795142909811,73.62923684850101,475.977287101684,20.866457648384007,-44.91,-45.83,1
-6.572501551773897,-163.35968549491378,1630.353864913552,129.38982067405345,23.837128448355852,26.43655873936577,52.14735182027347,29.97595563258403,354.3983291805813,21.078721870487115,-90.64,-97.81,0
-57.182174647364604,58.79798717870392,663.451080129484,345.24277834414994,17.93309341186994,52.09769794015001,32.005138747279496,66.90664806140487,440.83157021843135,19.90319341205005,-54.69,-66.5,1
22.107067494694064,60.360168244943935,1787.4016957779331,420.68481466117794,27.11788458869475,52.551389017762006,93.28132748171288,67.55247383363341,432.88968328922533,20.93879475442124,-114.39,-108.12,1
-15.82917700830302,-63.35935501192755,1775.1554884860882,264.148911531576,15.228141563037177,35.32153171184885,20.460506497054187,60.575717957986356,431.0495734845656,20.7740485444112,-97.42,-109.94,0
-11.639994722631513,-128.8719493777025,1848.470553942869,259.1616117358268,16.625661413279474,65.07628056100009,55.895697819789056,9.515927989245688,429.8632829872804,21.38626168856692,-104.25,-100.45,1
-82.75904101087062,42.151178639502064,1215.1728487107184,398.30349167878376,10.699199300061355,23.12299220130877,98.83045033461096,85.99054114371278,419.12649385283663,21.80050965700433,-106.1,-98.5,0
13.86457049292224,-129.1290602112433,2499.300366894023,89.13261399894051,8.351826140204775,32.2334497836407,28.510973146733708,40.79164210433747,433.8044525033187,20.886558879672616,-105.01,-108.89,0
25.055783174528756,-46.99282497534543,321.2136300810401,394.3089523886343,29.838356474328197,33.48090394017003,38.90942939148179,84.15125569427367,422.5949630261499,20.646647134051115,-117.03,-106.43,0
-27.796423105474936,-85.18885158044205,2903.9282997294554,484.38202355245375,29.911314915231166,31.261459191363688,6.783946033734023,21.032833920690443,433.38465151349124,20.463698842082362,-106.68,-109.18,0
-36.0978564376359,110.84605606252262,1244.102325677603,64.98653647294705,15.07821171157311,29.859599708456404,91.51363961572176,23.317403562766504,454.918452845468,19.610773337041053,-91.11,-101.22,0
-38.250082785129656,-38.08665852572574,1478.1299746109796,218.21134998268468,19.426329025646613,32.05963071852153,37.7496813215207,99.50868461781796,428.1476989446818,21.13617385708747,-93.56,-103.36,0
-67.8742981039136,139.21349436791485,1410.2545995602122,195.61961796696383,22.819633023048706,26.474174278148492,69.02129569652212,12.817314842633987,407.2766186289758,21.464852559282924,-111.58,-108.03,0
-53.221101277866495,-84.94546630037242,880.96454307854,187.89031740526272,35.95140428652197,63.86911418029906,23.97482022109616,5.173098871947546,425.9388471071946,20.65129250546767,-58.24,-79.39,1
-21.84449480595333,-106.04684926873398,412.2489783166636,102.73524984694419,4.434085369081046,35.643595308103436,5.715990704366591,6.886427198922663,388.8522586941041,22.12985637400857,-93.6,-107.71,0
-10.893263131101861,52.04731250510153,191.80735031775598,61.413985464114624,43.98522987127726,115.12203813566114,18.218869773280844,49.40300009861961,443.36197755522727,21.174165675884137,-94.93,-96.54,1
-30.69442499109418,-72.44750218266681,1362.3506779277266,227.63387586250167,6.996517210768051,69.74605482863109,81.04277377731285,56.452276917172284,418.24337810290723,21.512793940712125,-111.58,-105.45,1
46.27093371759398,37.651089706410346,2902.1153739324664,259.4707224910315,9.199945356682846,27.33227140486318,67.485750209738,41.012360720903175,417.01013096653946,21.131759295568454,-115.48,-95.01,0
-69.02108419227102,26.622071373155165,1312.3624837643533,50.931436197307825,14.541625388655541,32.14891152210413,20.187859936143404,25.819998896951923,431.44089678625323,21.089444151173574,-118.74,-104.35,0
-79.97732904155407,-141.7007165486874,1418.786877850669,465.7848770350703,8.315357490258533,33.36756075889603,43.305003359783875,73.43226644220186,400.99913877471164,20.7798849836876,-106.53,-101.83,0
-77.65715975179415,-44.015432429532154,2063.8199713281238,178.92071328742898,53.376153706292044,27.663537401240017,46.14838456057281,14.681774024196192,424.74580331669114,20.318437379781905,-99.56,-108.68,0
-58.276362197773736,100.45262194074877,2492.2569308684233,137.66768873623963,14.888565632711915,28.31841875650567,72.32236870503208,60.83706353167923,422.8473207260829,20.61378270888364,-98.4,-97.01,0
-7.092831959276708,-138.53451030602804,1025.1304484944778,428.0423494293545,21.25820601433579,29.142892816663128,23.134020457275206,34.29522120551951,422.5231411947399,21.238856130125665,-114.04,-102.94,0
2.9428473083199975,-36.5182536842205,326.7834971908621,88.52425142543701,27.814360204418744,121.13613261918732,4.58596830715895,70.06961760774219,414.6840278854999,21.403714862877006,-101.78,-103.59,1
1.282773573271072,-62.188330862544575,2752.556597509815,327.64188296742515,27.536894602093057,49.72589564564084,76.18940003483775,21.409836492577426,455.64693623923256,20.496440234866107,-61.55,-59.71,1
56.223906528534826,-128.44135897082367,2822.106926651155,443.08826420217673,15.495173446568188,35.918634192122596,61.073896663684714,26.391774321310457,403.3116468273654,21.780241173797506,-102.64,-95.77,0
75.49600637908588,160.620323352227,1717.9227416888182,304.2385994133594,20.5128997317782,47.227057029497566,64.99608391618926,60.5058418081059,426.3386540419068,21.45968837932258,-53.56,-76.17,1
-28.64950549443089,125.52064534062168,2173.1950829355587,266.8469406045776,45.24759741072913,64.34155762521064,46.3840602898262,94.92112816783468,416.93632400856535,21.108346673366782,-31.87,-51.6,1
-89.41973727734906,3.7031910419550513,1198.0444930966605,64.7872976871667,8.882583759454295,29.233804782028134,30.38068645714269,69.8105702184257,392.3771381115266,20.471161762617342,-111.55,-104.84,0
12.610442052220947,-11.853708246724608,255.16031225377412,255.07953197959992,17.710181953344446,59.479245428184896,61.26503007927147,14.546112561807023,443.7733896311083,21.666605307473233,-64.43,-78.24,1
31.40757622376094,146.4962329182485,580.880748375547,270.89717426893054,13.240505588431885,27.320569352460836,18.93320623478082,31.47192286593977,438.54823610807114,19.898314876092737,-108.92,-100.95,0
9.602634565650959,-17.17989907881747,246.0829762858878,489.03489567759397,9.593852236960883,39.859650070119116,66.77172240943364,70.14378080220143,445.44351876289505,20.45117060359091,-95.76,-105.04,1
16.26103796281059,-133.14318011795274,2122.480659776107,230.6710350534918,16.354498527105825,26.902618483827492,26.411423879652062,0.5372514929492977,421.3050376156898,20.90286714469485,-113.06,-101.61,0
38.443818782519344,84.68996162408871,2406.939312485124,294.6926867906413,21.063478780292474,56.12373140838036,83.42889898830731,56.65119099806268,418.1357739455074,20.18116391768409,-45.02,-78.07,1
-47.426498716382554,-24.19149233350163,507.35702243880553,149.69864577008534,35.376416952287286,39.1138085480851,70.14993518259178,40.45792160700932,398.1703313014114,21.10547424641753,-93.46,-104.82,0
68.50555989582685,-122.60517533727176,1106.5722411615031,375.33312756437584,-2.114494807823749,47.05518558495997,72.82890312550039,2.489268230536923,419.5109259388011,21.541309862016547,-71.07,-52.77,1
-22.874028243779748,150.71948521174005,986.2835787442821,76.14948471864516,24.871968635683643,88.0702098896101,48.180819177107814,75.1167610828209,451.81340477037054,20.291790318784066,-39.49,-49.53,1
6.33005163874698,-95.8555303264236,1720.2163406686886,197.89477752276943,25.194321728330415,69.40916742976246,99.5659732223745,32.05268821674889,435.3979475768727,21.396827120859093,-50.82,-45.73,1
12.721605356989201,60.44843847568569,2953.26812606854,374.62459583047854,17.919348999213135,32.89952944558023,9.01422766924248,1.3232253602874833,440.00221085686127,20.989988541905966,-94.33,-105.66,0
72.24057508262851,161.33784194198358,1424.7117758267664,464.1386157505298,21.994465821953806,47.09516713310596,22.25236860115115,91.23626941698903,442.6120635267744,20.740744254253464,-61.56,-60.62,1
86.23753712811288,-120.89142159106659,1047.0039024623422,327.87446764199285,13.53139879247479,52.53096700224715,88.60327280764679,75.65323886515071,413.10876492969294,21.184397123153765,-108.94,-98.49,1
84.1390708590439,-18.440415279216552,2357.5336907446226,340.6129551471512,20.514435697332964,52.564954153365136,43.03426206840146,67.83120120670921,449.02226032931696,20.02143684666178,-98.99,-104.91,1
-77.97541908752878,-168.87410521196128,1693.4648472826696,22.50603123702377,19.714800560778002,35.50630160964684,58.86598612088603,23.229390499716185,396.94830607156223,19.834254995158624,-110.16,-104.16,0
70.43903994512112,90.87809939079307,1086.7822236018594,247.32619187393834,-3.7328984193427246,23.175010050989634,95.4362879365134,65.55111238240626,407.3025858794684,21.398519636851606,-109.87,-95.1,0
-89.72066689197588,7.45363838917234,499.78196991543723,252.37579853813182,14.272548103059167,20.28512858002119,19.43516962851276,66.42728755383601,393.8004461803259,20.561800763269293,-94.97,-100.77,0
-48.05168555736012,176.3055970398002,832.016101421602,320.5345494277488,6.948810459917326,47.81430352063522,5.903211692132871,57.808631930750934,435.76360770655396,20.85971433153349,-54.48,-44.39,1
-13.955029421555992,122.26122350132937,211.40587393885835,163.54731265767646,0.8254511833898022,35.538968627908105,84.28303969429003,98.06967363512136,402.76401231966753,21.63908479735304,-103.21,-98.61,0
6.415962557146088,41.18815774990071,5.005007502304593,38.32491925937478,46.45394866350537,120.03304527009394,2.182707841493714,88.734408814213,419.3216792991486,21.19240202080165,-60.99,-60.89,1
35.93336894144055,126.5281626313834,1156.1984730124927,414.30714100043264,11.584158821237612,50.58324846914222,92.39581141472667,31.760513500914243,424.7433886267635,20.359460353408746,-74.6,-65.68,1
-79.49201441513523,142.8543116732078,449.6472813354733,152.22242559003112,17.919741068752003,62.479901257048084,63.451932629148544,52.978854814722034,448.0797158722841,20.884052056016294,-74.56,-49.43,1
-44.19592738166658,31.41830294820906,2514.3178205697286,337.83106568216726,15.693856388898936,27.317222838217045,55.66139141560118,97.00394276832141,426.8195147274757,21.12620525710379,-105.58,-101.76,0
77.78729921213753,-127.0601578837726,1873.548255813776,45.19236841271885,18.468459478458882,20.747312472031822,15.897359270395972,85.2500816750389,408.9854061420179,21.248642207333273,-105.23,-101.52,0
-28.41194854521543,58.512902790653214,165.3377971797415,138.92477147818957,14.635315370456908,36.555653490334464,27.997076659768172,44.230436304319234,398.4657300443801,20.399572013558046,-93.17,-96.94,0
-38.017397035823336,157.0501515534541,152.71598402038444,106.63431452995938,22.165110249926276,99.70575570424887,43.07174683142422,20.17782171891145,453.4130119492049,21.069889611396228,-117.34,-106.25,1
-51.64915303327676,-146.8524371004841,487.3153640796791,399.3206485977503,19.62555398223969,41.303642035876635,13.426987949628256,0.12208213084076158,435.3407987852446,21.534388329431955,-45.92,-66.23,1
-54.7042278689902,-43.9654457583716,1981.8665088560633,448.6638444245543,15.740493570799677,45.332728134403865,68.85753848993707,71.83675816062505,418.922012569228,20.12240672449439,-49.63,-48.67,1
11.768709639834697,24.99209844072243,1307.863774550462,409.5020618966875,18.047444100327073,33.0306810843875,70.33075826906575,26.139848849210622,405.35220525774935,21.211667434682216,-90.08,-105.94,0
50.40715886396856,139.0824998879409,337.627239541321,335.15463527169817,27.059982868637498,47.732191127474174,38.6561680111513,17.39365198274363,411.37005917755295,20.55413184823253,-107.04,-96.34,1
-9.090038009118771,61.11512287806835,369.5384942230681,464.0359534955244,37.56366267208966,24.265449633009972,57.992234485886726,2.414973162034695,442.41286131905406,21.939274826061496,-109.53,-99.15,0
-18.714303335950476,128.4959231422194,689.809779093922,158.7505044134949,28.362795595668466,29.524198307381887,77.18644066093509,2.9959309205772944,418.26209020442167,20.33101407852423,-102.82,-106.03,0
-45.14471767871872,70.46858794326369,2723.1361869306747,316.6409214831754,17.405816411874135,57.16273067820386,30.670844414024568,87.19471191705688,459.37788383209494,22.004615467307325,-32.02,-59.22,1
-57.97646063947686,147.74227211880708,607.8820678088507,80.7044278112577,26.48692876972715,77.07151256999117,77.16983437322115,41.137357946376795,427.73024695842764,21.20135174171387,-105.57,-108.55,1
26.147151522835344,-132.42408302491557,2021.4769137100316,372.4998162204872,11.6768075978441,48.38397732972371,53.9280021987405,81.82755770815508,399.1727958083598,21.314389430385404,-52.8,-57.64,1
86.46690784608543,117.80312458520842,1541.3740978670432,370.5940305023975,27.689304705139588,24.46694430479081,4.29128333502814,56.29963923013097,449.14545433357125,20.612234426841777,-96.58,-95.11,0
-8.686261847412908,-100.85452933110571,2355.5939189023034,49.27258493704919,64.12312092813244,115.3599918465994,50.82741476581229,4.053549369594012,449.15237315212215,21.867099613243447,-36.0,-73.77,1
-32.04814345781823,53.596328387243744,2104.793073672436,30.99645508081953,37.25327240999203,29.340704102566757,63.12593675095034,97.62204790967208,424.0056855698485,20.650468134085575,-120.0,-108.25,0
-1.5131480328510776,0.419639772429548,600.2559284785929,433.47744795286513,13.7524132214211,24.556790676547493,6.975383588480022,54.94278486575104,391.25018686581353,20.96991932662879,-91.2,-103.21,0
16.56237867993522,52.19935515099877,1797.0779968785857,20.949160084986982,7.463461450831341,31.8290419093021,77.27835411125888,29.57554126717552,388.05049474469274,20.851098772355584,-113.65,-101.9,0
-46.566986200408486,111.82011386671502,281.6012376031356,131.9665923385729,23.641920971338763,68.51152477890072,52.88740458601712,65.06425116026263,448.386200550505,21.1956270451151,-114.84,-107.4,1
83.11507118388596,-153.4792531852498,444.4932003726998,39.58815036923123,58.3359588315483,112.49915702773224,12.344237712337314,89.3321279005108,430.66531674261887,21.73215244130257,-53.78,-63.7,1
12.649321921007584,150.8118550256649,190.8420241690193,96.41603488613279,10.23016690147439,20.136883596951694,29.624965232901634,82.81383087027554,422.1790025251937,21.329445388963194,-99.36,-108.5,0
-73.91924220791263,-75.3360998737146,2000.7417372479924,495.66433979519326,19.736110514657355,26.569443494415157,3.4570110138018806,80.17478899657878,393.869710980258,19.787564069871333,-105.64,-101.0,0
-26.799685557891344,-46.95908113027167,1681.494962568578,93.46770709737497,23.89665942087505,79.16252837379014,44.06819640097919,33.64288738162614,435.2162382858547,21.45242284553938,-51.12,-52.91,1
-11.262592402834088,-116.177724027678,2709.2969471127194,453.59405823872015,1.9344957369234557,30.85420197950723,19.130814233098757,77.73311281765541,440.04045477628006,20.770785596452452,-95.79,-95.93,0
22.481249308866353,-54.846451226747604,737.8759820241086,460.760906512376,-0.3455906248915426,33.655287779644866,92.87787808583984,48.265671481244254,387.71103560210395,21.53057657678105,-110.12,-109.04,0
31.194145220710823,70.36170346434722,2104.519052302729,435.9305773050446,12.923336832548257,24.9334380255023,10.983218230099101,69.84456090337045,448.2055596060543,20.91952114273356,-99.2,-100.52,0
69.85984367936902,-156.97544311435547,2543.001644836374,205.14049015149007,32.51150325292971,58.13180886546674,21.078541719991573,44.14975064647344,418.77937173745164,20.959042878763764,-59.99,-69.97,1
82.2675349948976,68.20203282424598,1823.2158400325075,145.4394007540631,3.838636707291098,28.46837447876942,7.596123997247539,90.5718526074481,415.56496836018084,20.98665327571758,-108.86,-99.39,0
42.723275045788625,-77.04329832383401,2041.7557444797671,35.42807133415731,54.91791365303365,96.37530655331298,87.86235269137936,40.73421748905894,423.2128407773584,21.657475682992775,-118.01,-106.57,1
27.34169497447553,18.962169698101462,279.16720464480073,447.3246388290145,15.611481993262075,47.00362387667793,97.97795083407058,82.85587193487754,409.46895756550174,21.30909902874913,-57.98,-45.88,1
-41.339667874882956,114.78774868202152,2669.8417175063214,447.4007677001946,12.800222106809494,29.736170438174963,47.16317635471794,59.50273817179299,464.7815693053214,21.22471959549486,-108.32,-101.85,0
65.32423799502715,-117.02251427452538,2157.75488861456,61.9438316870333,38.11266860611162,111.37343159373131,91.78179640805692,52.16571916953973,432.5073513816423,20.388824362087544,-112.6,-97.34,1
45.71278954352886,135.7544117386597,1624.6410594003264,293.105768099328,33.934252017541,42.97990940684994,85.05931185707036,5.815304980904445,425.1549397888531,21.042643160343115,-39.87,-49.78,1
75.10774756120134,-15.251298885536556,1905.6825519924628,309.4095046183778,25.867297066100384,33.01941538135554,22.17198698791535,11.421233266479447,410.4923095282163,20.76671701985171,-107.28,-96.68,0
61.85576352005836,123.53600656748176,2481.3418572212818,318.1442867751833,11.574521704514034,30.529901363514686,8.301333097845431,28.145580565263483,411.54427175662465,20.56222397483099,-115.47,-98.07,0
10.300644853070935,74.38518987159955,1726.0661030061055,363.08020155161535,24.124077647466258,48.08192046968868,83.74075558787695,19.409145725995426,446.94258409325107,21.425505662132935,-60.25,-40.72,1
-89.99936209490467,-78.22619095448127,321.28473512520674,307.8318637329096,43.90037673918637,58.631588161350315,28.96118016856327,31.691334855265563,430.7329663475336,20.648889521819797,-101.72,-101.21,1
33.69558274187264,-111.81439898607108,609.6712761759661,65.19306977175509,37.14334580379456,107.42229363805106,61.7640408735203,82.45521951379597,420.9834338849545,21.24474050240188,-49.89,-74.7,1
10.390613563564173,-122.6341747818677,966.5775062777686,241.15621026815126,35.37100506273564,57.0225640315684,25.28204059841167,92.43629478281495,404.32104636781827,21.42966328769468,-112.77,-104.51,1
30.422053807691427,-57.91963432188696,2423.3055300582673,374.2849818587704,40.23854247186227,59.74964734440963,35.201309671568204,65.91910306279566,424.37995866158315,21.296047945121753,-61.3,-78.06,1
-28.770170382214523,-53.70154183316478,1226.2566828275444,192.95661168690518,22.68635846223038,31.145784828425807,39.935747207488895,2.8193052639261196,432.1106323684431,21.302730378832404,-95.73,-101.24,0
52.70329813073499,175.57158579615873,723.0141372776941,205.77896385215834,12.75470229895462,24.889080804276144,36.982474913175146,12.86822652986731,403.3244133010747,21.286865219189124,-97.17,-98.95,0
-82.43239301718346,153.1563991823993,1976.402197669878,143.1781941542093,12.34714834124199,33.14603285735728,70.37399061743439,97.03086279671847,451.45555420297853,20.60576929962204,-107.13,-108.43,0
-13.081878577599113,37.015712141253346,1067.6062970227342,244.981262968528,1.6539785962360583,30.408223603162778,7.2124706448945535,32.68277703390652,418.6229316765576,21.42656442774164,-117.87,-109.21,0
-16.972990216259007,58.3434695583729,1796.0309891670206,112.03572476780693,19.395444305193195,28.537123656236297,69.43923616419326,85.45651668816913,419.70248228899544,20.579905133547605,-103.52,-108.87,0
57.29239515113423,-91.06431445320625,2299.223572898096,132.93152887779019,29.215112275904026,23.44560201394081,68.35638030811677,4.28140220730715,396.73944264818624,20.7333896690188,-116.18,-101.19,0
-48.04953524161612,98.07192659935407,971.3863347427781,332.58915365435917,35.16182166967121,31.875448604160965,79.55720226406441,55.62141181590524,433.48384752366434,21.364467989876275,-113.4,-99.19,0
60.50004580451446,-121.06503251374993,2365.9308118181316,417.1597662281545,32.80249162082851,47.06047342072155,79.19104568171576,28.653693407412696,423.7432993135928,21.750584675758855,-71.99,-71.11,1
26.575688538056028,-50.00653902904642,1153.9036906525328,35.054990137348526,51.84755951200605,100.09435463119783,0.8301057263051859,96.84370893202481,447.7589452646988,20.464297474020427,-99.35,-106.84,1
