latitude,longitude,altitudeOfTerrain,altitudeOfReadingAboveTerrain,thermalReadingCelsius,audioReadingDecibels,particulate-smoke,particulate-watervapor,co2,o2,target_present
41.505634440170695,-104.16064226086097,743.8580206883908,348.33461249953564,23.42766314632825,33.68534782007966,95.2918737932359,71.17188053517472,435.59976443663055,21.283859789322776,1
-58.31178066265116,176.77564011735535,2359.687748442893,442.85641178244447,2.7593355049834827,27.13054940794743,21.731375043104016,42.825700776312424,412.677009551292,20.813504529334434,0
12.21072303522763,-21.982395677834575,863.7484074442035,208.56331802403332,6.045878860542091,28.991825225455912,5.35486192281277,68.30009911918938,427.20760834410834,20.991691332094955,0
37.12529384097712,-69.90542326483063,1538.4060209076613,111.51474059129573,28.479830260473605,98.87289026148494,87.06683110030895,48.204382152472114,400.3771519733654,21.109090119229357,1
14.667351398360708,-162.5380984771447,2653.894641089289,310.6510409117242,15.533598812707407,32.385646785159196,58.75053061690877,22.08489507129283,413.1946786656144,21.79179632283432,0
27.04978582362496,104.91871996775944,289.3973296421819,89.07729170582607,8.118534867903676,25.389046933632343,32.20122271005115,63.59246775577113,420.34241795924225,20.550657871448614,0
4.8902603714759465,105.6038626707579,2765.8557680709964,488.8836684764214,39.646567804883205,23.18156600665089,79.78737267263668,69.26014196057555,434.3321217305942,20.71805714903421,0
-60.188700637795705,-75.33252083329796,1214.205179316353,339.20232565934725,21.69099854823529,41.7673562221824,32.16050592552718,98.07827250328715,436.0448724855192,21.086721104950303,1
36.4374361147152,79.73081467301489,2113.5168000508993,273.70157596030697,5.587118608122617,39.800199581769405,27.393096424779838,9.42242050889297,411.36671888495545,21.056051208780296,0
41.43786445840408,23.628091865748218,1546.8277685896758,37.32490188522923,11.90915520000084,24.28815193573984,93.31583925428862,32.14963251047919,389.6239071608808,21.006419848810207,0
4.103166389264231,-24.108676651058488,1286.1477964503135,200.9606942811677,2.586032706517809,28.71583073720828,14.856654794671108,23.374269858481977,411.7648141750126,21.593465101575465,0
83.6420206908104,137.73124223721493,2897.647701547302,167.23017560898566,10.06005123458683,31.51330731599746,32.116548926294485,24.621491141913488,382.79050802938724,21.457236387281913,0
-67.57153751722736,166.0872895801673,2073.8568361435796,428.3532529697702,26.158226571244896,45.13083208296372,29.097270983737022,37.55923887612917,415.5857453802426,20.652023239929377,1
-26.498249715357623,-135.37822894479507,2480.653774023505,230.1809224971488,8.215330645556426,25.66583385122268,69.39967144801254,95.79908823264304,370.1150642889849,20.104753187544166,0
62.56699761044845,-106.0025190669784,2987.8730314938566,148.80084936836326,12.834935520710797,23.13741984842038,57.16660023315341,25.59717852216862,415.03463186788065,20.685773892951705,0
-62.87404506908969,47.60748371561442,942.4513883304647,241.29450808712866,29.833163541026696,38.007914425907295,46.64713677029471,31.091367603741958,397.5981188039125,20.943497618264626,0
-22.680685143308352,-147.0894909924467,2517.0742103611306,277.89183283138436,23.721610769004247,49.011416906529945,99.57688128305622,49.32690296811728,437.3095341155547,19.850425327523734,1
-54.73668820827944,-70.84283761683056,1882.1616886233428,409.07203253180194,17.99171883930796,36.154629300502414,18.810995283179743,68.25822746614445,394.9145281405864,21.121319581074665,0
-81.43386687410874,67.91017195004014,1169.0720603060363,349.8026209665315,15.540057674969244,42.3435160706283,67.54602262190747,34.51288163701316,438.28756214886675,20.495171599766344,0
-63.31803073338831,-133.44415750795216,32.95197099510949,41.272624195651446,50.40357150817195,115.44831927532461,87.32377274367552,9.86695878592525,450.56857714523676,21.145839668628874,1
83.23779042867912,136.03873090435485,2002.2010145084053,59.750075432836326,12.620966630947041,21.10402271828996,52.74811551585148,82.50935104025461,416.6828087910589,20.173525323306276,0
-81.91198219458903,-96.55501756313265,1624.7850420913662,182.73358156728938,26.94502833036509,28.561079677283907,46.00127575971137,96.56084329674877,413.0424633362532,21.067420810632264,0
23.29294218677269,-177.06140774925305,860.1261342126851,80.58329491706546,45.37520807824614,101.30200933857057,49.26982962376406,48.52360628791307,409.2497470506475,20.652413125542232,1
-87.87384074807161,-101.85376613364144,1414.7964455667013,245.65108216245056,19.4817429111854,64.70424146035464,8.54264528416505,66.51591282188751,406.80315111715015,22.123116235601202,1
49.34965621019654,-102.04108683176537,725.8050822890849,352.69163424810745,3.8314769518016796,34.26067597792629,54.96900256233113,20.20858764969803,446.66082572031087,20.878570959242463,0
76.79926999301432,-52.61544086163185,2717.5803179032873,98.7824431571523,38.52723839395442,39.29806918920607,76.08383405282636,72.66440515223505,397.6135499681847,21.272346222978886,0
76.78942537114682,142.27110056568165,1876.4572181387393,111.16061023237708,35.32025832869927,27.196801067296345,72.56500595504238,83.3040922911056,429.4450385449361,20.821120474038334,0
-58.89736964601012,-56.72918911712158,1736.1602495078412,90.1085922205081,9.49234398067986,36.010837289074345,69.24933016715025,57.888512269983885,421.1565789410688,21.19659596530673,0
-1.4891658945642945,-78.10833236843277,1939.3635741706082,384.03286760407104,11.305125190912953,39.053996648411264,70.34438157191381,58.77269714917163,425.35044721003663,21.332907737332544,0
-66.2133056377873,56.910811599899574,1592.650440436111,171.6009941791818,11.461975469205322,25.336649844386287,53.81256709496775,72.52206412708072,409.547136776168,20.956607403854544,0
-15.999580353393355,123.67269191428147,1272.6081007235098,306.3028119821678,9.535396911768714,52.03356124815542,38.687985656992375,76.90838879062274,394.61747635287253,19.60587631199763,1
86.09215105381747,-53.31645166767035,511.0300950799691,372.2447230501097,5.615801405768334,26.178649966346697,69.74780949768873,3.7642025416484204,415.06499716795014,20.343476592851037,0
-34.30944674760787,-85.74969687683289,2896.801258888673,318.9464195456129,10.463286095426497,22.6932633072332,77.64538877293467,22.745036856421752,396.1480912120463,20.869200051983377,0
-41.8316886072239,19.238731877310045,1887.9592667139234,40.22860359413444,43.7413009874396,102.17842868295448,16.86237252124497,4.521409389145726,405.7512914423967,21.188097039561434,1
65.28790130308798,59.997181672832795,472.3688123805113,89.33734374440537,33.183705319628444,38.27761451362909,29.39997602749107,65.34155123870697,441.5296900405329,21.11236267621907,0
73.89981401346185,-165.59031742838303,939.6979579963669,290.2917792297037,29.79638099516932,32.16499340038774,90.00868711494783,71.60886348289561,441.8425435517064,20.355251495957816,0
79.32054623618347,-157.65187779075566,1693.4485549732235,470.56681025352106,15.815593712482562,24.733485362522178,99.63859119613019,1.309365873262136,447.67085878746354,20.034335487408136,0
55.622534160700866,23.201080649616188,2478.528624534236,247.58853964576832,17.880539742867917,23.852758478997913,63.686972200332825,7.288856227459551,406.80019527208606,20.352017521721923,0
72.19349345003099,-25.681848207474474,1534.9667671149016,279.8785733731505,18.235253216721304,25.375054298539304,47.141248667699465,14.056905840164347,441.32531390209897,21.8731455541391,0
-11.315538324101496,-79.5729055177172,544.5535741655365,203.8277773320398,15.121442994877016,32.053324785761454,21.69719362872573,16.686180815940098,419.33627724023705,20.465054682534504,0
-15.84695877057682,68.26403259393459,1765.8661301873465,343.44197424715657,11.058220498258363,31.938856395866804,66.33098224529115,95.30171606632588,385.1894436549122,20.883665218728897,0
-77.85207775592131,-105.5873455089327,163.97213301750602,29.69275552215977,23.58965109360277,34.45367224031631,47.40047417013794,0.2738361387138233,431.9314487205004,20.163552887937847,0
-39.97340055655808,150.94951956922347,1479.141527775127,213.71822633446305,6.1746735740251335,36.46792087120052,25.078733553198727,58.73504189437373,363.2339153863095,19.861266923192808,0
-25.041513646902416,-55.40417362017145,1344.624348736344,387.7689956320496,10.153182090855083,50.30344390373747,23.909094862451852,4.03547898189871,443.3317727355638,21.262260924460655,1
48.95941029133502,103.13528989542294,2638.5277874779263,267.77098068851643,24.535367362651876,46.83939459803787,78.69731651586554,2.552884471206851,401.3513560265325,20.64119268095797,1
50.78107201520595,141.35448686997125,90.82275535015816,172.14238354280752,32.546951113745266,70.65688039106783,43.635935352789765,10.896259940735186,441.0014213468772,20.320068532812925,1
6.765637692178032,41.89388696426096,534.2343907623776,64.85599467166074,18.1195429917819,32.86683356520849,24.507793519658406,46.15745078845672,429.1096040368832,21.038841803491884,0
19.87197377013935,-46.08552181208654,28.63515360260438,418.05818971595136,35.519356913846124,35.126864399601644,81.22976175107843,57.2927486247868,433.8184054524717,21.440982070191087,0
-23.136721873531798,-18.834426810913527,595.0664138051281,278.61762496890503,4.503560078682137,17.6353942854481,10.943305355115662,0.7436946185382487,426.1620053051989,20.41135978852087,0
-41.923004681539204,176.24895818638282,2805.5668198612047,18.896018493530782,50.58951718500264,75.81550958180824,91.25593530053817,93.43235196545109,473.0625072399163,21.05636626103693,1
57.09074808948631,87.92804218311579,937.859351489132,332.79701142983356,4.133017411734738,34.54585918658542,86.61476485542191,74.55632283793798,400.6140256888157,21.53228249394073,0
-32.70977107876118,116.59642189857391,2962.5824379267347,368.3543028018908,2.8941483850517447,18.923505651037747,83.1558551113743,16.26315173705686,413.8213213729861,20.235851965371374,0
-39.50222338086164,5.893495437952851,662.1710419490669,232.88724958658577,11.02600135889585,30.771667749055077,53.85378234879852,17.220586659986715,444.72606589527015,21.17535741501146,0
-83.88208232259997,34.346391694345016,1180.9376390989282,195.5096929053596,-1.1476276063539324,31.190649949618397,93.60166740269663,31.300028878957253,417.34179310505397,21.18319632384389,0
14.276495934935113,-128.9068674325597,1228.970272685977,426.52583742322696,16.131127093772513,31.007943542876006,40.96836629020433,10.171908589446266,431.23720994980096,21.38766838214519,0
39.15671086696665,128.47207168074164,2537.3297033757367,43.23361724874298,62.78500687927317,82.22959563928711,13.224659074814603,94.87785534215236,440.2991474640859,20.500240148778623,1
54.997040037022686,101.04385678254766,2945.6294157956495,191.09950186957062,10.440008724337169,77.99524443609879,59.88622631693048,94.2053583210055,444.69947194429244,21.406359905992183,1
50.361831883528225,-133.4810082747779,1610.9929814498516,422.58277086490136,24.341278769534057,42.79166619963121,33.70294325530645,42.75050371192126,389.6882109106962,21.435761277638203,1
-26.011518439512038,129.58917353944025,851.7615660649373,415.2719373973662,15.771487334352802,24.377631201994745,0.9334192077479764,0.807116659585494,414.68361475238817,22.227303896899883,0
-64.06656099817585,-136.57673649923018,1767.1518782141613,63.62759934914648,3.1420311945202,29.693020745142274,7.496732622359126,70.2573099123488,447.71811877988614,21.138432750759574,0
-1.8329752580266927,144.9616606136169,2665.963459281791,178.42274637007685,17.75469633235521,29.28075494548339,78.6944389783839,48.81069413192556,427.312736969603,21.039142960753615,0
-10.343704948826542,-135.8688729346004,1492.8485437149022,430.37058570910733,21.444304278630174,29.351287012542265,87.84651010198544,12.20527464660841,420.28969527408873,21.406485477522644,0
73.48080285312165,-7.0963992652966965,117.90377197945811,224.2538393580731,27.3274929433803,49.53506535465711,28.846538337580117,34.63973186826734,444.7986244441589,20.626071550476645,1
27.92009306942137,-93.15821960826743,2750.466572789807,420.10241657731456,21.838248585062594,30.44687428406975,48.487553116853476,59.37424164757347,431.42317774996445,21.063098229740714,0
-15.263003203301992,1.1445001641985186,713.3759241098182,199.22168062526603,11.648096606280017,41.205175811040164,68.44924397068213,26.46152540247447,409.12315158475474,21.058472081000946,0
87.34702415539903,22.39182111250227,431.10629912829944,309.5033485316913,10.818061935261346,33.97819223396682,5.153970413762932,76.12421983769079,423.49931492020886,21.496549063163354,0
-87.5122846138595,-103.89693065621552,1199.022167560181,68.69853252912587,32.36526808216901,28.881699541571365,99.28945519649297,16.969674248438537,424.6249864775594,21.29808357108898,0
5.608098703198408,-121.43528073092773,339.69015874323406,355.1026452302883,8.945347353792965,28.956238634084702,92.5716553455485,22.74182932426546,411.9052742253872,21.40440952775019,0
27.009486922489515,-45.07909493619897,2353.2249757893887,205.6680094326867,21.87488015935142,30.227946398935178,68.49668853870978,49.97451462400559,403.5893862182441,21.154045868399333,0
61.054505634759295,-7.861202929239539,1625.2568826008928,339.50703333714677,30.81839081644616,30.12112141839262,54.08147879404448,5.029046478253473,423.92822375642595,20.947071914345187,0
-45.12231308727153,-144.98634163097051,1486.3708671182285,100.86792920739937,7.405237480192425,30.44611679277674,61.51179141359216,40.967590201813366,414.4823192926359,21.081300757289608,0
22.2309647065738,150.25587941882856,1537.658048121692,207.24284001853542,16.46508713964887,27.244979365987636,62.58485209922853,1.8212082131524032,413.8475213612863,22.288411316938767,0
16.913114955969434,-52.69405457996004,2684.326687997581,172.00011307030434,41.288745101148535,67.7526298250157,31.32388637185006,55.53365901807504,436.408399287104,21.406807863191858,1
84.41734106542515,43.429538498346574,2194.3797617870946,410.43724850005066,33.5358075954092,48.13453922494952,74.90016445175073,57.7588001881083,448.89783725574176,21.541210121933506,0
-41.44452572902628,-153.51290567103848,2247.6215056167775,293.9844882526797,44.885098439908475,59.96159319395262,70.12746790040057,85.23414265844694,390.00235018610095,20.23551062413231,1
5.763769463917683,-46.753668222328,850.6706244197227,453.02552848034736,38.73443670564335,31.795599028198218,92.08217200119631,75.09444711692286,425.5107763383489,21.535201705791337,0
1.015346500766313,-177.49356367396575,2781.915287630488,20.23452964062548,13.717700320980216,23.089381527063903,20.360076998990518,77.04174769636111,419.37663546912705,20.76590814809107,0
-25.78255419421386,-130.69736610739307,303.4939162993989,24.650208258804327,52.90836089737372,95.61351520481945,45.36408098848437,96.706899429149,421.7098646685173,20.594111919581877,1
-63.417535721568676,-20.060134237152596,606.6792914054969,95.59244318292666,27.965130688989788,32.18578671839845,24.120356615946147,23.710131923107404,441.16150284055954,20.927785527774542,0
0.5619037538851614,161.42923649239225,1650.5992056157756,484.23615456277423,17.783376635852964,45.78956342209357,84.9248873588858,2.101309834474996,397.9397651147437,20.687267109228294,1
-62.29200765472767,-135.1015411126349,53.39328858720893,411.2392185483583,13.10925649236248,43.01118500228271,30.879868244046882,2.883313727119563,457.2599468841148,21.207027317991408,1
10.869764066374088,25.568629958243918,1063.2676853113096,493.0703521557338,8.435669039685793,37.954365649414136,96.10584840506108,17.576139405156567,406.62029481509165,20.789421653216692,0
-17.187397728572748,145.68688873958348,1289.8433120404543,148.25565380646972,25.0997051490915,75.10396938824317,39.33294929011011,29.98438075693367,409.6801349739712,20.30988076438388,1
63.11233916327046,48.59315265886957,2449.330512806332,460.9058518883509,0.190244509558255,39.03951191368972,52.071686646951164,55.26295342136757,455.6397950788185,20.1551885234038,0
45.69303358045923,-2.740993469956294,2606.356244579434,43.04086513483162,39.054415362178084,114.63415862304737,28.64732617792963,56.38984539364643,392.7724430461206,21.222140423497265,1
-65.37812712686282,-13.922235926789796,1491.9423430772483,357.28787567566997,16.90754433066078,26.096115337602342,20.40458280327847,37.486269877111454,399.1941938291447,20.676273695686078,0
51.691456992226136,105.18919205656147,967.6603444523238,484.44249980937747,16.2589861300498,35.25438618178831,8.1910298537327,29.03012291400153,382.31502845573976,21.776767258199524,1
-33.65788451211838,-117.58711456334684,2046.018488806028,23.342628451643144,11.101025817312568,20.85556594106974,22.681639625958617,5.173757220139164,442.34382036797473,20.594156292386966,0
-71.23760230210343,-91.20056680174625,2065.8062307065225,14.511713093085216,16.427236678079453,31.97092466489044,52.140846368915696,72.04821005475608,385.3572759962645,21.018578440165264,0
85.90219451414114,15.201498354497971,2500.5132340447194,467.5304675344142,20.34972885918907,52.523875162486476,87.91270360443396,67.44779245668369,446.15744483488896,20.99216234692671,1
53.4023772312033,3.659314996885854,1777.8777376725182,433.9729563116621,17.564832423521295,41.84460756593125,30.114608376088658,99.38460562727309,403.8804702791562,21.812206325780082,1
-42.94634826639586,-119.1015742567312,2305.91748119621,335.16077769717435,3.112381583848993,40.26805708868116,66.18575857306837,29.10271370698727,439.2641350749962,21.351746456710988,0
27.379692224918102,-83.95977106649629,766.0300330294999,248.84936165754678,10.621578481612858,30.357647461397345,2.0602459856099764,81.57374180045998,402.4990113433071,20.779404172346386,0
18.062115773976686,-10.472201712774137,829.6428796686984,453.5829458592297,19.480949387552037,27.991908785672187,77.93827905352659,83.07901558057469,408.37008211694774,20.721840798192307,0
-3.13496419647133,162.36385560446632,442.11267105481767,292.58596514561435,11.823902808862856,33.28827814882108,4.732850733191462,65.51336658332716,432.7337561623428,20.565841410386973,0
62.90009696875603,55.34580008172398,1210.1816347537033,439.4165113796796,2.739051179328424,36.65935330943239,6.527506132841154,49.20543671718291,429.6638231442179,20.45730557784086,1
67.04527050881848,-52.18351359823032,2261.732720447623,326.2034669302344,-6.904803710877388,29.56983948102129,0.43244577077329316,85.43528503182944,434.85375285454,21.62029702996358,0
-67.67963197220688,-93.60988552778755,1058.0992020652777,276.4907461635187,15.828430665457095,61.00134434511709,86.29487881274254,50.83253745625586,422.1351302070878,20.64484194194347,1
83.89662089329303,38.73266056087314,627.2806654442504,177.30808917921715,13.516272796823724,37.301523846474986,63.727039140049826,44.26708814851862,401.3856013135971,20.793725691764212,0
-83.02605788774162,-89.3865504070663,2410.1076118638694,303.8916028485712,30.991195313144956,34.0631107135196,9.537033300255192,52.41934192908224,432.4542625070097,21.168556167355728,0
-8.96227398376601,145.11873199738045,1355.1345443678922,489.0990780347398,22.401784778990397,32.198637917023696,93.14209734904163,54.08128319223899,435.01241165606046,20.955298215525318,0
72.65402634374868,-119.5513872131996,97.59950853405297,243.38430048510114,6.685985047454979,30.53616466770023,42.75231438698065,52.98108888129154,443.01534622082346,20.771601142080673,0
15.7800046561361,49.97232293376612,1213.9058946861041,466.64962565403493,-3.8389716014924637,22.16924329076403,67.35312232105967,87.90430093352239,411.6992051636756,21.910571883716734,0
21.78414360414878,20.928667532892973,914.1405376323091,79.47654537815477,21.57560790126066,31.907166836701588,16.399506485658357,73.38939840279507,410.91376048549864,20.120301262777268,0
58.03332626471567,100.80154931435709,2885.757385171001,437.5423817094143,6.145631288583054,28.174629316886417,65.72877398498849,41.58458496645532,415.69808536653164,21.68282161190864,0
20.116087838216174,-89.71124971195961,310.8095319848925,490.4988097426427,-0.9044904440530388,42.99247022272638,97.2802853406754,32.0444968419834,409.3693275430233,20.478572338680642,0
43.71445913002779,90.77975017860587,2299.259234634484,101.44035368292299,15.993040647321894,23.552010204812504,13.532880669610636,59.420067775646956,396.40758227551703,20.696380177461684,0
80.36527708851045,-161.37919793699524,566.9765386517803,368.6004103129678,0.34402005021870075,23.391314832275185,37.56947872826293,79.16091083383874,437.0514433718052,20.371216052252645,0
-14.795811861839113,-126.90453567950519,411.5033619911438,251.649168118409,36.07282732828952,31.657160850200874,35.51900482648278,48.132747859855506,401.15887886417386,20.290301499005228,0
-52.03122633125436,-114.7811342293282,1492.468703818574,459.7228734660511,20.950356794882666,39.871708681406375,79.43947317437915,67.91496750092703,432.02115186542835,21.05192697920838,1
14.352404939118799,-29.21634652344673,2391.8371214457015,85.72198251463497,8.376660512800843,36.85409377192619,87.33405670990236,56.93402108972556,412.4591242611597,20.539647819264676,0
39.64296969857776,-5.900572333915591,292.36982064208337,442.50005675910387,25.156730852266204,30.34188141910183,32.12728179067403,1.8418792059283429,409.27556867075225,21.014595952499118,0
26.11485048990066,-11.456445225656893,1734.9607073850248,408.0334162580854,5.170936073243766,28.997918075375598,90.65901082703083,40.16931254196074,394.2574997526888,21.749748442584497,0
-46.319293680867354,57.81839214897025,2207.6705905976823,77.32513456159593,6.321612344313998,34.91908468610554,45.4334342817861,21.07145444432349,396.71106713207064,21.384140713819146,0
-21.04194013829347,7.2981308064122175,1691.526861335682,174.7736403198163,21.71437780737748,82.15397392125435,69.34489486545972,87.77554309549983,413.47516194245793,21.068067811523736,1
-82.52938016929764,-149.8859583269605,1649.3432578091306,240.34100360671678,19.54254015946664,71.55444029805923,62.730648095688046,21.101024719610383,398.16426073181935,20.90513628797649,1
-34.77137924925122,-55.300918151251324,946.8826098059965,292.31234551230745,25.004812097525488,39.33407054571668,31.965026080357852,26.484738333579383,420.3459823442141,20.90197693392119,0
-22.641498476594393,-141.1196857032449,440.8672868970399,347.50721282682133,23.637461910560745,29.76937196561127,72.55554851355639,19.86310230107152,394.5810940601545,20.984999143520998,0
-4.248056907740818,-171.43689904458586,2275.4189367795348,431.2095947202021,17.493580428063495,37.385491649393394,62.9050539689109,10.66901139179246,406.36744595649947,21.697221047847062,0
86.14603579510893,-146.35208615129426,2664.98129432492,488.17454944291137,27.55693959236924,30.149967991180688,24.55058373513118,89.49704422917578,420.09563003921517,20.829131554006647,0
-22.92025306809309,17.021175787392593,2596.698577404869,317.8977971899745,23.82637816569176,31.975235531147693,66.57820104378283,4.631949132820045,372.71865782426715,22.062868862542118,0
-47.838596177288764,99.5145763582695,2815.6416440955745,183.34422302523578,24.595439977774518,31.241612200352037,74.05395959413228,59.13271432792989,411.4622536824235,21.260857876731578,0
-12.856642614731044,-170.33187148280967,2012.159658625478,498.9214027486075,25.964255676363184,30.942553248290587,28.07012380170454,3.7445056127274667,374.45373510683584,20.5252944953763,0
30.841117288466563,60.63347621886689,778.9422349268619,120.06697167834045,14.1652464771457,29.722661114878267,80.9240633244624,73.72737607084181,407.1747206838822,20.6831538966155,0
-5.052678529050425,85.7332398412708,2210.5249385898414,450.0125880311336,24.828479338229613,21.16228582169301,26.717753779899056,13.314381146843512,397.8820843611139,20.745047466103046,0
-20.5271097647108,-27.70306126173884,2286.5961864872656,181.1959285608527,25.927673406864916,77.11166909634409,10.10925666846858,26.574787625361928,420.17267117372097,21.565948909020577,1
-19.482211254187476,57.80081870901179,967.4639401490458,69.9998424111665,32.081546988312816,124.00771150236669,23.715273366453793,48.711065528337,452.36993653949474,20.63424451212814,1
-76.37027046231147,-92.25570595992575,1723.052333670016,146.64706695097863,43.200888634782515,59.99782723523121,8.895477279447594,49.04863166133079,453.6795778858386,20.725622960987472,1
-33.75197597842168,63.23057135628457,2685.953850183523,149.90459717336432,28.528233824031304,33.56569596595294,89.70811948071939,63.626464806157344,425.5513537401787,20.672230426923278,0
18.67724915343402,108.62972914467741,813.8680960560499,137.90166568241708,11.982562822216003,26.00150377170844,23.629725732277528,84.95817790975524,411.93229992328367,20.689440819863744,0
-15.353226182321308,169.54111330235799,2422.046124092946,258.1838501440441,19.278891447527222,34.386652419016585,29.32912757820275,39.80503506016524,388.42239956147847,20.745911450365806,0
56.73249962818588,157.19880441605852,1309.6495653563063,342.79019179892674,18.753277448888973,43.10890567971349,93.33990041578362,58.24336069180168,380.1546448081977,20.497376190661665,1
-73.14984910384236,94.44675253408138,1759.8071776055456,240.9363039858483,-13.753890783453716,23.883001618878836,70.04865956259866,2.503894997097744,401.38259964178326,20.22947240457597,0
58.073189631134454,88.43025663377375,2056.750874246701,255.41457396061287,5.904627390502654,26.467464368936255,37.37716935208015,0.792387545866835,375.2541837742347,21.977682505036125,0
85.93994842439216,62.868807496921846,362.07038125875744,195.74545805575656,21.821912768186884,61.16807228991982,58.0207225094122,36.278586701334866,389.6146419340437,20.917232213276996,1
1.8774850767504319,46.65361585593024,47.73325918789517,191.32148841514118,30.204110393829744,29.127253909149786,10.69570048831051,93.01341672190817,448.11562473893036,21.169602666785295,0
0.7617882853791969,57.04972771972797,1167.0154416437706,64.16146679676696,60.0263895991865,76.3799490977027,57.5486910814086,89.20968030408936,395.99005219038895,20.31613984238482,1
53.45415810307375,-71.42829291884777,2280.085818536088,143.6630434239664,23.442656927298792,33.929510370092814,41.88923148988464,46.893643125177945,415.22357754137744,20.762241572559184,0
-45.01715872177665,161.80171948658523,2399.5978152672697,403.64465013390316,10.386165767469983,31.90770262175007,97.85190667590432,54.09671554256785,409.32974540389137,21.92274141484747,0
32.46312846934988,-65.37237839380273,2948.6588094718536,365.9881206615769,10.124500803797211,63.54177825887068,53.130557999262415,94.38930568436345,403.3634261089337,21.162577560320845,1
-31.933470957199944,-55.164185640941255,2768.012672087889,324.5723553452061,21.134063124172314,30.211222999109502,11.795667369670838,20.8621989103975,409.1163750016088,20.742476668941677,0
-50.464737055019924,-113.0103940926941,99.40759585613246,256.32420517148006,9.24369700052927,26.66565186355996,4.152777011186226,73.87482391318528,411.54056313637284,21.17686434458283,0
-74.8771148287496,125.4344057575305,1169.2598314443317,292.90529505869364,-0.141650950480269,28.10945773857609,79.0870284837937,33.81155727887168,409.0301769625369,22.254093968296985,0
-48.264817529868004,-155.0745400323521,575.5958654927476,499.81878273793774,21.801316121474716,31.286635684831847,65.63844533054841,37.71955093218767,395.18093100927007,20.318317509052246,0
-58.69935735458712,172.00235246432982,256.0782786542584,349.33160019733936,18.212514776141965,32.33453557731935,20.296854557163147,86.95258037864956,388.08222394257615,21.302264609168677,0
55.414627647435424,177.72750134334973,101.80027303096595,496.95578632581703,3.8901816308634256,23.681933573739496,23.24011716692348,21.473370683939986,438.96608698861115,21.262481947394406,0
-82.94826164286326,120.26407782832496,2895.278053573511,69.69364759930863,36.74393115823092,120.23234132533324,7.453706567523044,50.03561078802326,463.85513946566937,20.86558638760806,1
-62.5369130446744,113.85900709094159,2969.395200333447,333.93447361406663,3.689501820950146,45.83354681209138,62.81047908077634,32.22598196633687,430.73776948316777,21.481413526923653,1
82.36357338345286,83.43249888438203,525.8650060460118,21.1702778859082,20.37311833735314,21.97285188469977,99.06891662847673,59.798580795844046,437.8960956397345,21.900755336981817,0
